std_ID,code_cs_ID,nbre_jetons_niveau1_acquis,nbre_jetons_niveau2_acquis,niveau_atteint_Cs,ratio_jeton_niv_de_0_à_1,ratio_jeton_niv_de_1_à_2,niv_max_possible
494,9,0,4,2,100,100,2
495,9,4,4,2,100,100,2
496,9,4,4,2,100,100,2
497,9,0,4,2,100,100,2
498,9,0,4,2,100,100,2
392,9,0,4,2,100,100,2
393,9,4,4,2,100,100,2
499,9,0,4,2,100,100,2
500,9,4,4,2,100,100,2
394,9,0,4,2,100,100,2
395,9,0,4,2,100,100,2
396,9,0,4,2,100,100,2
397,9,0,4,2,100,100,2
501,9,4,4,2,100,100,2
502,9,0,4,2,100,100,2
503,9,0,4,2,100,100,2
398,9,4,4,2,100,100,2
399,9,0,4,2,100,100,2
504,9,0,4,2,100,100,2
400,9,4,4,2,100,100,2
505,9,4,4,2,100,100,2
401,9,4,4,2,100,100,2
402,9,0,4,2,100,100,2
506,9,4,4,2,100,100,2
403,9,4,4,2,100,100,2
507,9,0,4,2,100,100,2
508,9,4,4,2,100,100,2
509,9,4,4,2,100,100,2
510,9,4,4,2,100,100,2
404,9,4,4,2,100,100,2
511,9,4,4,2,100,100,2
512,9,4,4,2,100,100,2
405,9,4,4,2,100,100,2
406,9,4,4,2,100,100,2
513,9,4,4,2,100,100,2
407,9,4,4,2,100,100,2
514,9,4,4,2,100,100,2
408,9,4,4,2,100,100,2
0,4,0,0,0,0,0,0
0,5,0,0,0,0,0,0
1,4,0,0,0,0,0,0
1,5,0,0,0,0,0,0
1,6,0,0,0,0,0,0
2,4,0,0,0,0,0,0
2,5,0,0,0,0,0,0
2,6,0,0,0,0,0,0
3,4,0,0,0,0,0,0
3,6,0,0,0,0,0,0
4,4,0,0,0,0,0,0
4,6,0,0,0,0,0,0
5,3,0,0,0,0,0,0
5,4,0,0,0,0,0,0
5,5,0,0,0,0,0,0
5,6,0,0,0,0,0,0
6,3,0,0,0,0,0,0
6,4,0,0,0,0,0,0
6,5,0,0,0,0,0,0
6,6,0,0,0,0,0,0
7,3,0,0,0,0,0,0
7,4,0,0,0,0,0,0
7,6,0,0,0,0,0,0
8,4,0,0,0,0,0,0
8,5,0,0,0,0,0,0
8,6,0,0,0,0,0,0
9,3,0,0,0,0,0,0
9,4,0,0,0,0,0,0
9,5,0,0,0,0,0,0
9,6,0,0,0,0,0,0
10,3,0,0,0,0,0,0
10,4,0,0,0,0,0,0
10,5,0,0,0,0,0,0
10,6,0,0,0,0,0,0
11,3,0,0,0,0,0,0
11,4,0,0,0,0,0,0
11,5,0,0,0,0,0,0
11,6,0,0,0,0,0,0
12,3,0,0,0,0,0,0
12,4,0,0,0,0,0,0
12,5,0,0,0,0,0,0
12,6,0,0,0,0,0,0
13,3,0,0,0,0,0,0
13,4,0,0,0,0,0,0
13,5,0,0,0,0,0,0
13,6,0,0,0,0,0,0
14,3,0,0,0,0,0,0
14,4,0,0,0,0,0,0
14,5,0,0,0,0,0,0
14,6,0,0,0,0,0,0
15,4,0,0,0,0,0,0
15,6,0,0,0,0,0,0
16,4,0,0,0,0,0,0
16,5,0,0,0,0,0,0
16,6,0,0,0,0,0,0
17,3,0,0,0,0,0,0
17,4,0,0,0,0,0,0
17,5,0,0,0,0,0,0
17,6,0,0,0,0,0,0
18,3,0,0,0,0,0,0
18,4,0,0,0,0,0,0
18,5,0,0,0,0,0,0
18,6,0,0,0,0,0,0
19,4,0,0,0,0,0,0
20,3,0,0,0,0,0,0
20,4,0,0,0,0,0,0
20,6,0,0,0,0,0,0
21,3,0,0,0,0,0,0
21,4,0,0,0,0,0,0
21,5,0,0,0,0,0,0
21,6,0,0,0,0,0,0
22,3,0,0,0,0,0,0
22,4,0,0,0,0,0,0
22,5,0,0,0,0,0,0
22,6,0,0,0,0,0,0
23,3,0,0,0,0,0,0
23,4,0,0,0,0,0,0
23,5,0,0,0,0,0,0
23,6,0,0,0,0,0,0
24,3,0,0,0,0,0,0
24,4,0,0,0,0,0,0
24,5,0,0,0,0,0,0
24,6,0,0,0,0,0,0
25,3,0,0,0,0,0,0
25,4,0,0,0,0,0,0
25,5,0,0,0,0,0,0
25,6,0,0,0,0,0,0
26,3,0,0,0,0,0,0
26,4,0,0,0,0,0,0
26,6,0,0,0,0,0,0
27,3,0,0,0,0,0,0
27,4,0,0,0,0,0,0
27,6,0,0,0,0,0,0
28,3,0,0,0,0,0,0
28,4,0,0,0,0,0,0
28,6,0,0,0,0,0,0
29,4,0,0,0,0,0,0
29,5,0,0,0,0,0,0
30,4,0,0,0,0,0,0
30,5,0,0,0,0,0,0
30,6,0,0,0,0,0,0
31,4,0,0,0,0,0,0
31,5,0,0,0,0,0,0
31,6,0,0,0,0,0,0
32,3,0,0,0,0,0,0
32,4,0,0,0,0,0,0
32,5,0,0,0,0,0,0
32,6,0,0,0,0,0,0
33,3,0,0,0,0,0,0
33,4,0,0,0,0,0,0
33,5,0,0,0,0,0,0
33,6,0,0,0,0,0,0
34,3,0,0,0,0,0,0
34,4,0,0,0,0,0,0
34,5,0,0,0,0,0,0
34,6,0,0,0,0,0,0
35,3,0,0,0,0,0,0
35,4,0,0,0,0,0,0
35,5,0,0,0,0,0,0
35,6,0,0,0,0,0,0
36,4,0,0,0,0,0,0
36,5,0,0,0,0,0,0
36,6,0,0,0,0,0,0
37,4,0,0,0,0,0,0
37,5,0,0,0,0,0,0
37,6,0,0,0,0,0,0
38,3,0,0,0,0,0,0
38,4,0,0,0,0,0,0
38,5,0,0,0,0,0,0
38,6,0,0,0,0,0,0
39,3,0,0,0,0,0,0
39,4,0,0,0,0,0,0
39,6,0,0,0,0,0,0
40,3,0,0,0,0,0,0
40,4,0,0,0,0,0,0
40,6,0,0,0,0,0,0
41,3,0,0,0,0,0,0
41,4,0,0,0,0,0,0
41,6,0,0,0,0,0,0
42,3,0,0,0,0,0,0
42,4,0,0,0,0,0,0
42,6,0,0,0,0,0,0
43,3,0,0,0,0,0,0
43,4,0,0,0,0,0,0
43,6,0,0,0,0,0,0
44,4,0,0,0,0,0,0
44,5,0,0,0,0,0,0
44,6,0,0,0,0,0,0
45,3,0,0,0,0,0,0
45,4,0,0,0,0,0,0
45,5,0,0,0,0,0,0
45,6,0,0,0,0,0,0
46,6,0,0,0,0,0,0
47,6,0,0,0,0,0,0
48,4,0,0,0,0,0,0
48,5,0,0,0,0,0,0
48,6,0,0,0,0,0,0
49,3,0,0,0,0,0,0
49,4,0,0,0,0,0,0
49,5,0,0,0,0,0,0
49,6,0,0,0,0,0,0
50,3,0,0,0,0,0,0
50,4,0,0,0,0,0,0
50,5,0,0,0,0,0,0
50,6,0,0,0,0,0,0
51,4,0,0,0,0,0,0
51,5,0,0,0,0,0,0
51,6,0,0,0,0,0,0
52,3,0,0,0,0,0,0
52,4,0,0,0,0,0,0
52,5,0,0,0,0,0,0
52,6,0,0,0,0,0,0
53,3,0,0,0,0,0,0
53,4,0,0,0,0,0,0
53,5,0,0,0,0,0,0
53,6,0,0,0,0,0,0
54,4,0,0,0,0,0,0
54,5,0,0,0,0,0,0
54,6,0,0,0,0,0,0
55,3,0,0,0,0,0,0
55,4,0,0,0,0,0,0
55,5,0,0,0,0,0,0
55,6,0,0,0,0,0,0
56,3,0,0,0,0,0,0
56,4,0,0,0,0,0,0
56,5,0,0,0,0,0,0
56,6,0,0,0,0,0,0
57,4,0,0,0,0,0,0
57,5,0,0,0,0,0,0
57,6,0,0,0,0,0,0
58,4,0,0,0,0,0,0
58,5,0,0,0,0,0,0
58,6,0,0,0,0,0,0
59,3,0,0,0,0,0,0
59,4,0,0,0,0,0,0
59,5,0,0,0,0,0,0
59,6,0,0,0,0,0,0
60,3,0,0,0,0,0,0
60,4,0,0,0,0,0,0
60,5,0,0,0,0,0,0
60,6,0,0,0,0,0,0
61,3,0,0,0,0,0,0
61,4,0,0,0,0,0,0
61,6,0,0,0,0,0,0
62,3,0,0,0,0,0,0
62,5,0,0,0,0,0,0
62,6,0,0,0,0,0,0
63,3,0,0,0,0,0,0
63,4,0,0,0,0,0,0
63,5,0,0,0,0,0,0
63,6,0,0,0,0,0,0
64,3,0,0,0,0,0,0
64,5,0,0,0,0,0,0
64,6,0,0,0,0,0,0
65,3,0,0,0,0,0,0
65,4,0,0,0,0,0,0
65,5,0,0,0,0,0,0
65,6,0,0,0,0,0,0
66,4,0,0,0,0,0,0
66,5,0,0,0,0,0,0
66,6,0,0,0,0,0,0
67,3,0,0,0,0,0,0
67,4,0,0,0,0,0,0
67,5,0,0,0,0,0,0
67,6,0,0,0,0,0,0
68,4,0,0,0,0,0,0
68,5,0,0,0,0,0,0
68,6,0,0,0,0,0,0
69,3,0,0,0,0,0,0
69,4,0,0,0,0,0,0
69,5,0,0,0,0,0,0
69,6,0,0,0,0,0,0
70,3,0,0,0,0,0,0
70,6,0,0,0,0,0,0
71,4,0,0,0,0,0,0
71,5,0,0,0,0,0,0
71,6,0,0,0,0,0,0
72,3,0,0,0,0,0,0
72,4,0,0,0,0,0,0
72,5,0,0,0,0,0,0
72,6,0,0,0,0,0,0
73,3,0,0,0,0,0,0
73,4,0,0,0,0,0,0
73,5,0,0,0,0,0,0
73,6,0,0,0,0,0,0
74,4,0,0,0,0,0,0
74,5,0,0,0,0,0,0
74,6,0,0,0,0,0,0
75,3,0,0,0,0,0,0
75,4,0,0,0,0,0,0
75,5,0,0,0,0,0,0
75,6,0,0,0,0,0,0
76,3,0,0,0,0,0,0
76,4,0,0,0,0,0,0
76,5,0,0,0,0,0,0
76,6,0,0,0,0,0,0
77,3,0,0,0,0,0,0
77,4,0,0,0,0,0,0
77,5,0,0,0,0,0,0
77,6,0,0,0,0,0,0
78,3,0,0,0,0,0,0
78,5,0,0,0,0,0,0
78,6,0,0,0,0,0,0
79,3,0,0,0,0,0,0
79,4,0,0,0,0,0,0
79,5,0,0,0,0,0,0
79,6,0,0,0,0,0,0
80,3,0,0,0,0,0,0
80,4,0,0,0,0,0,0
80,5,0,0,0,0,0,0
80,6,0,0,0,0,0,0
81,3,0,0,0,0,0,0
81,4,0,0,0,0,0,0
81,5,0,0,0,0,0,0
81,6,0,0,0,0,0,0
82,4,0,0,0,0,0,0
82,5,0,0,0,0,0,0
82,6,0,0,0,0,0,0
83,3,0,0,0,0,0,0
83,4,0,0,0,0,0,0
83,5,0,0,0,0,0,0
83,6,0,0,0,0,0,0
84,3,0,0,0,0,0,0
84,4,0,0,0,0,0,0
84,5,0,0,0,0,0,0
84,6,0,0,0,0,0,0
85,3,0,0,0,0,0,0
85,4,0,0,0,0,0,0
85,5,0,0,0,0,0,0
85,6,0,0,0,0,0,0
86,3,0,0,0,0,0,0
86,4,0,0,0,0,0,0
86,5,0,0,0,0,0,0
86,6,0,0,0,0,0,0
87,3,0,0,0,0,0,0
87,4,0,0,0,0,0,0
87,5,0,0,0,0,0,0
88,4,0,0,0,0,0,0
88,5,0,0,0,0,0,0
88,6,0,0,0,0,0,0
89,3,0,0,0,0,0,0
89,4,0,0,0,0,0,0
89,5,0,0,0,0,0,0
89,6,0,0,0,0,0,0
90,3,0,0,0,0,0,0
90,4,0,0,0,0,0,0
90,5,0,0,0,0,0,0
90,6,0,0,0,0,0,0
91,4,0,0,0,0,0,0
91,5,0,0,0,0,0,0
91,6,0,0,0,0,0,0
92,3,0,0,0,0,0,0
92,4,0,0,0,0,0,0
92,5,0,0,0,0,0,0
92,6,0,0,0,0,0,0
93,3,0,0,0,0,0,0
93,4,0,0,0,0,0,0
93,5,0,0,0,0,0,0
93,6,0,0,0,0,0,0
94,3,0,0,0,0,0,0
94,4,0,0,0,0,0,0
94,5,0,0,0,0,0,0
94,6,0,0,0,0,0,0
95,4,0,0,0,0,0,0
95,5,0,0,0,0,0,0
95,6,0,0,0,0,0,0
96,3,0,0,0,0,0,0
96,4,0,0,0,0,0,0
96,6,0,0,0,0,0,0
97,4,0,0,0,0,0,0
97,6,0,0,0,0,0,0
98,3,0,0,0,0,0,0
98,4,0,0,0,0,0,0
98,6,0,0,0,0,0,0
99,3,0,0,0,0,0,0
99,4,0,0,0,0,0,0
99,5,0,0,0,0,0,0
99,6,0,0,0,0,0,0
100,4,0,0,0,0,0,0
100,5,0,0,0,0,0,0
100,6,0,0,0,0,0,0
101,4,0,0,0,0,0,0
101,6,0,0,0,0,0,0
102,3,0,0,0,0,0,0
102,4,0,0,0,0,0,0
102,6,0,0,0,0,0,0
103,3,0,0,0,0,0,0
104,4,0,0,0,0,0,0
104,5,0,0,0,0,0,0
104,6,0,0,0,0,0,0
105,3,0,0,0,0,0,0
105,4,0,0,0,0,0,0
105,5,0,0,0,0,0,0
105,6,0,0,0,0,0,0
106,4,0,0,0,0,0,0
106,6,0,0,0,0,0,0
108,4,0,0,0,0,0,0
108,5,0,0,0,0,0,0
108,6,0,0,0,0,0,0
109,4,0,0,0,0,0,0
109,5,0,0,0,0,0,0
109,6,0,0,0,0,0,0
110,4,0,0,0,0,0,0
110,6,0,0,0,0,0,0
111,4,0,0,0,0,0,0
111,5,0,0,0,0,0,0
111,6,0,0,0,0,0,0
112,3,0,0,0,0,0,0
112,6,0,0,0,0,0,0
113,3,0,0,0,0,0,0
113,4,0,0,0,0,0,0
113,5,0,0,0,0,0,0
114,3,0,0,0,0,0,0
114,4,0,0,0,0,0,0
114,5,0,0,0,0,0,0
114,6,0,0,0,0,0,0
115,3,0,0,0,0,0,0
115,4,0,0,0,0,0,0
115,5,0,0,0,0,0,0
115,6,0,0,0,0,0,0
116,3,0,0,0,0,0,0
116,4,0,0,0,0,0,0
116,5,0,0,0,0,0,0
116,6,0,0,0,0,0,0
117,3,0,0,0,0,0,0
117,4,0,0,0,0,0,0
117,6,0,0,0,0,0,0
118,3,0,0,0,0,0,0
118,4,0,0,0,0,0,0
118,6,0,0,0,0,0,0
120,6,0,0,0,0,0,0
121,4,0,0,0,0,0,0
121,6,0,0,0,0,0,0
122,4,0,0,0,0,0,0
122,6,0,0,0,0,0,0
123,4,0,0,0,0,0,0
123,5,0,0,0,0,0,0
123,6,0,0,0,0,0,0
124,4,0,0,0,0,0,0
124,5,0,0,0,0,0,0
124,6,0,0,0,0,0,0
125,4,0,0,0,0,0,0
125,5,0,0,0,0,0,0
125,6,0,0,0,0,0,0
126,3,0,0,0,0,0,0
126,4,0,0,0,0,0,0
126,5,0,0,0,0,0,0
126,6,0,0,0,0,0,0
127,4,0,0,0,0,0,0
127,6,0,0,0,0,0,0
128,4,0,0,0,0,0,0
128,5,0,0,0,0,0,0
128,6,0,0,0,0,0,0
129,4,0,0,0,0,0,0
129,6,0,0,0,0,0,0
130,3,0,0,0,0,0,0
130,4,0,0,0,0,0,0
131,4,0,0,0,0,0,0
131,6,0,0,0,0,0,0
132,3,0,0,0,0,0,0
132,4,0,0,0,0,0,0
132,6,0,0,0,0,0,0
133,3,0,0,0,0,0,0
133,4,0,0,0,0,0,0
133,5,0,0,0,0,0,0
133,6,0,0,0,0,0,0
134,4,0,0,0,0,0,0
134,6,0,0,0,0,0,0
135,3,0,0,0,0,0,0
135,4,0,0,0,0,0,0
135,5,0,0,0,0,0,0
135,6,0,0,0,0,0,0
136,3,0,0,0,0,0,0
136,4,0,0,0,0,0,0
136,5,0,0,0,0,0,0
136,6,0,0,0,0,0,0
137,3,0,0,0,0,0,0
137,4,0,0,0,0,0,0
137,6,0,0,0,0,0,0
138,4,0,0,0,0,0,0
138,5,0,0,0,0,0,0
138,6,0,0,0,0,0,0
139,4,0,0,0,0,0,0
139,6,0,0,0,0,0,0
140,4,0,0,0,0,0,0
140,6,0,0,0,0,0,0
141,4,0,0,0,0,0,0
141,5,0,0,0,0,0,0
141,6,0,0,0,0,0,0
142,4,0,0,0,0,0,0
142,6,0,0,0,0,0,0
143,3,0,0,0,0,0,0
143,4,0,0,0,0,0,0
143,5,0,0,0,0,0,0
143,6,0,0,0,0,0,0
144,3,0,0,0,0,0,0
144,4,0,0,0,0,0,0
144,5,0,0,0,0,0,0
144,6,0,0,0,0,0,0
145,3,0,0,0,0,0,0
145,5,0,0,0,0,0,0
145,6,0,0,0,0,0,0
146,4,0,0,0,0,0,0
146,5,0,0,0,0,0,0
146,6,0,0,0,0,0,0
147,3,0,0,0,0,0,0
147,4,0,0,0,0,0,0
147,6,0,0,0,0,0,0
148,3,0,0,0,0,0,0
148,4,0,0,0,0,0,0
148,6,0,0,0,0,0,0
149,4,0,0,0,0,0,0
149,5,0,0,0,0,0,0
149,6,0,0,0,0,0,0
150,4,0,0,0,0,0,0
150,5,0,0,0,0,0,0
150,6,0,0,0,0,0,0
151,3,0,0,0,0,0,0
151,4,0,0,0,0,0,0
151,6,0,0,0,0,0,0
152,4,0,0,0,0,0,0
152,6,0,0,0,0,0,0
153,3,0,0,0,0,0,0
153,4,0,0,0,0,0,0
153,5,0,0,0,0,0,0
153,6,0,0,0,0,0,0
154,3,0,0,0,0,0,0
154,5,0,0,0,0,0,0
154,6,0,0,0,0,0,0
155,4,0,0,0,0,0,0
155,5,0,0,0,0,0,0
155,6,0,0,0,0,0,0
156,4,0,0,0,0,0,0
156,5,0,0,0,0,0,0
156,6,0,0,0,0,0,0
157,4,0,0,0,0,0,0
157,5,0,0,0,0,0,0
157,6,0,0,0,0,0,0
158,3,0,0,0,0,0,0
158,4,0,0,0,0,0,0
158,5,0,0,0,0,0,0
158,6,0,0,0,0,0,0
159,4,0,0,0,0,0,0
159,5,0,0,0,0,0,0
159,6,0,0,0,0,0,0
160,3,0,0,0,0,0,0
160,4,0,0,0,0,0,0
160,5,0,0,0,0,0,0
160,6,0,0,0,0,0,0
161,3,0,0,0,0,0,0
161,4,0,0,0,0,0,0
161,5,0,0,0,0,0,0
161,6,0,0,0,0,0,0
162,4,0,0,0,0,0,0
162,5,0,0,0,0,0,0
162,6,0,0,0,0,0,0
163,4,0,0,0,0,0,0
163,5,0,0,0,0,0,0
163,6,0,0,0,0,0,0
164,5,0,0,0,0,0,0
164,6,0,0,0,0,0,0
165,3,0,0,0,0,0,0
165,4,0,0,0,0,0,0
165,6,0,0,0,0,0,0
166,4,0,0,0,0,0,0
166,6,0,0,0,0,0,0
167,4,0,0,0,0,0,0
167,5,0,0,0,0,0,0
167,6,0,0,0,0,0,0
168,6,0,0,0,0,0,0
169,4,0,0,0,0,0,0
169,5,0,0,0,0,0,0
169,6,0,0,0,0,0,0
170,4,0,0,0,0,0,0
170,6,0,0,0,0,0,0
171,4,0,0,0,0,0,0
171,5,0,0,0,0,0,0
171,6,0,0,0,0,0,0
172,5,0,0,0,0,0,0
172,6,0,0,0,0,0,0
173,4,0,0,0,0,0,0
173,6,0,0,0,0,0,0
174,3,0,0,0,0,0,0
174,4,0,0,0,0,0,0
174,5,0,0,0,0,0,0
174,6,0,0,0,0,0,0
175,5,0,0,0,0,0,0
175,6,0,0,0,0,0,0
176,3,0,0,0,0,0,0
176,6,0,0,0,0,0,0
177,3,0,0,0,0,0,0
177,4,0,0,0,0,0,0
177,5,0,0,0,0,0,0
178,4,0,0,0,0,0,0
178,6,0,0,0,0,0,0
179,3,0,0,0,0,0,0
179,4,0,0,0,0,0,0
179,5,0,0,0,0,0,0
179,6,0,0,0,0,0,0
180,3,0,0,0,0,0,0
180,4,0,0,0,0,0,0
180,5,0,0,0,0,0,0
180,6,0,0,0,0,0,0
181,3,0,0,0,0,0,0
181,4,0,0,0,0,0,0
181,6,0,0,0,0,0,0
182,4,0,0,0,0,0,0
182,5,0,0,0,0,0,0
182,6,0,0,0,0,0,0
183,3,0,0,0,0,0,0
183,4,0,0,0,0,0,0
183,5,0,0,0,0,0,0
183,6,0,0,0,0,0,0
184,3,0,0,0,0,0,0
184,4,0,0,0,0,0,0
184,5,0,0,0,0,0,0
184,6,0,0,0,0,0,0
185,4,0,0,0,0,0,0
185,5,0,0,0,0,0,0
186,3,0,0,0,0,0,0
186,4,0,0,0,0,0,0
186,5,0,0,0,0,0,0
186,6,0,0,0,0,0,0
187,4,0,0,0,0,0,0
187,5,0,0,0,0,0,0
187,6,0,0,0,0,0,0
188,4,0,0,0,0,0,0
188,5,0,0,0,0,0,0
188,6,0,0,0,0,0,0
189,4,0,0,0,0,0,0
189,5,0,0,0,0,0,0
189,6,0,0,0,0,0,0
190,4,0,0,0,0,0,0
190,5,0,0,0,0,0,0
190,6,0,0,0,0,0,0
191,4,0,0,0,0,0,0
191,5,0,0,0,0,0,0
191,6,0,0,0,0,0,0
192,3,0,0,0,0,0,0
192,4,0,0,0,0,0,0
192,5,0,0,0,0,0,0
192,6,0,0,0,0,0,0
193,4,0,0,0,0,0,0
193,6,0,0,0,0,0,0
194,3,0,0,0,0,0,0
194,4,0,0,0,0,0,0
194,5,0,0,0,0,0,0
194,6,0,0,0,0,0,0
195,0,0,0,0,0,0,0
195,1,0,0,0,0,0,0
195,5,0,0,0,0,0,0
195,6,0,0,0,0,0,0
196,0,0,0,0,0,0,0
196,1,0,0,0,0,0,0
196,6,0,0,0,0,0,0
197,0,0,0,0,0,0,0
197,1,0,0,0,0,0,0
197,4,0,0,0,0,0,0
197,6,0,0,0,0,0,0
198,0,0,0,0,0,0,0
198,1,0,0,0,0,0,0
198,3,0,0,0,0,0,0
198,4,0,0,0,0,0,0
198,5,0,0,0,0,0,0
198,6,0,0,0,0,0,0
199,0,0,0,0,0,0,0
199,1,0,0,0,0,0,0
199,6,0,0,0,0,0,0
200,0,0,0,0,0,0,0
200,1,0,0,0,0,0,0
200,3,0,0,0,0,0,0
200,4,0,0,0,0,0,0
200,5,0,0,0,0,0,0
200,6,0,0,0,0,0,0
201,0,0,0,0,0,0,0
201,1,0,0,0,0,0,0
201,6,0,0,0,0,0,0
202,0,0,0,0,0,0,0
202,1,0,0,0,0,0,0
202,3,0,0,0,0,0,0
202,6,0,0,0,0,0,0
203,0,0,0,0,0,0,0
203,1,0,0,0,0,0,0
203,3,0,0,0,0,0,0
203,4,0,0,0,0,0,0
203,6,0,0,0,0,0,0
204,0,0,0,0,0,0,0
204,1,0,0,0,0,0,0
204,3,0,0,0,0,0,0
204,4,0,0,0,0,0,0
204,6,0,0,0,0,0,0
205,0,0,0,0,0,0,0
205,1,0,0,0,0,0,0
205,4,0,0,0,0,0,0
205,6,0,0,0,0,0,0
206,0,0,0,0,0,0,0
206,1,0,0,0,0,0,0
206,6,0,0,0,0,0,0
207,0,0,0,0,0,0,0
207,1,0,0,0,0,0,0
207,3,0,0,0,0,0,0
207,4,0,0,0,0,0,0
207,6,0,0,0,0,0,0
208,0,0,0,0,0,0,0
208,1,0,0,0,0,0,0
208,3,0,0,0,0,0,0
208,6,0,0,0,0,0,0
209,0,0,0,0,0,0,0
209,1,0,0,0,0,0,0
209,6,0,0,0,0,0,0
210,0,0,0,0,0,0,0
210,1,0,0,0,0,0,0
210,3,0,0,0,0,0,0
210,4,0,0,0,0,0,0
210,5,0,0,0,0,0,0
210,6,0,0,0,0,0,0
211,0,0,0,0,0,0,0
211,1,0,0,0,0,0,0
211,3,0,0,0,0,0,0
211,4,0,0,0,0,0,0
211,6,0,0,0,0,0,0
212,0,0,0,0,0,0,0
212,1,0,0,0,0,0,0
212,3,0,0,0,0,0,0
212,6,0,0,0,0,0,0
213,0,0,0,0,0,0,0
213,1,0,0,0,0,0,0
213,4,0,0,0,0,0,0
213,5,0,0,0,0,0,0
213,6,0,0,0,0,0,0
214,0,0,0,0,0,0,0
214,1,0,0,0,0,0,0
214,4,0,0,0,0,0,0
214,6,0,0,0,0,0,0
215,0,0,0,0,0,0,0
215,1,0,0,0,0,0,0
215,3,0,0,0,0,0,0
215,4,0,0,0,0,0,0
215,6,0,0,0,0,0,0
216,0,0,0,0,0,0,0
216,1,0,0,0,0,0,0
216,6,0,0,0,0,0,0
217,0,0,0,0,0,0,0
217,1,0,0,0,0,0,0
217,3,0,0,0,0,0,0
217,6,0,0,0,0,0,0
218,0,0,0,0,0,0,0
218,1,0,0,0,0,0,0
218,3,0,0,0,0,0,0
218,4,0,0,0,0,0,0
218,5,0,0,0,0,0,0
218,6,0,0,0,0,0,0
219,0,0,0,0,0,0,0
219,1,0,0,0,0,0,0
219,5,0,0,0,0,0,0
219,6,0,0,0,0,0,0
220,0,0,0,0,0,0,0
220,1,0,0,0,0,0,0
220,6,0,0,0,0,0,0
221,0,0,0,0,0,0,0
221,1,0,0,0,0,0,0
221,6,0,0,0,0,0,0
222,0,0,0,0,0,0,0
222,1,0,0,0,0,0,0
222,4,0,0,0,0,0,0
222,6,0,0,0,0,0,0
223,0,0,0,0,0,0,0
223,1,0,0,0,0,0,0
223,5,0,0,0,0,0,0
223,6,0,0,0,0,0,0
224,0,0,0,0,0,0,0
224,1,0,0,0,0,0,0
224,4,0,0,0,0,0,0
224,6,0,0,0,0,0,0
225,0,0,0,0,0,0,0
225,1,0,0,0,0,0,0
225,3,0,0,0,0,0,0
225,6,0,0,0,0,0,0
226,0,0,0,0,0,0,0
226,1,0,0,0,0,0,0
226,4,0,0,0,0,0,0
226,6,0,0,0,0,0,0
227,0,0,0,0,0,0,0
227,1,0,0,0,0,0,0
227,3,0,0,0,0,0,0
227,4,0,0,0,0,0,0
227,6,0,0,0,0,0,0
228,0,0,0,0,0,0,0
228,1,0,0,0,0,0,0
228,6,0,0,0,0,0,0
229,0,0,0,0,0,0,0
229,1,0,0,0,0,0,0
229,3,0,0,0,0,0,0
229,6,0,0,0,0,0,0
230,0,0,0,0,0,0,0
230,1,0,0,0,0,0,0
230,3,0,0,0,0,0,0
230,6,0,0,0,0,0,0
231,0,0,0,0,0,0,0
231,1,0,0,0,0,0,0
231,3,0,0,0,0,0,0
231,6,0,0,0,0,0,0
232,0,0,0,0,0,0,0
232,1,0,0,0,0,0,0
232,3,0,0,0,0,0,0
232,4,0,0,0,0,0,0
232,6,0,0,0,0,0,0
233,0,0,0,0,0,0,0
233,1,0,0,0,0,0,0
233,3,0,0,0,0,0,0
233,4,0,0,0,0,0,0
233,6,0,0,0,0,0,0
234,0,0,0,0,0,0,0
234,1,0,0,0,0,0,0
234,3,0,0,0,0,0,0
234,4,0,0,0,0,0,0
234,6,0,0,0,0,0,0
235,0,0,0,0,0,0,0
235,1,0,0,0,0,0,0
235,6,0,0,0,0,0,0
236,0,0,0,0,0,0,0
236,1,0,0,0,0,0,0
236,3,0,0,0,0,0,0
236,6,0,0,0,0,0,0
237,0,0,0,0,0,0,0
237,1,0,0,0,0,0,0
237,6,0,0,0,0,0,0
238,0,0,0,0,0,0,0
238,1,0,0,0,0,0,0
238,4,0,0,0,0,0,0
238,6,0,0,0,0,0,0
239,0,0,0,0,0,0,0
239,1,0,0,0,0,0,0
239,3,0,0,0,0,0,0
239,4,0,0,0,0,0,0
239,6,0,0,0,0,0,0
240,0,0,0,0,0,0,0
240,1,0,0,0,0,0,0
240,3,0,0,0,0,0,0
240,4,0,0,0,0,0,0
240,6,0,0,0,0,0,0
241,0,0,0,0,0,0,0
241,1,0,0,0,0,0,0
241,4,0,0,0,0,0,0
241,6,0,0,0,0,0,0
242,0,0,0,0,0,0,0
242,1,0,0,0,0,0,0
242,6,0,0,0,0,0,0
243,0,0,0,0,0,0,0
243,1,0,0,0,0,0,0
243,4,0,0,0,0,0,0
243,6,0,0,0,0,0,0
244,0,0,0,0,0,0,0
244,1,0,0,0,0,0,0
244,6,0,0,0,0,0,0
245,0,0,0,0,0,0,0
245,1,0,0,0,0,0,0
245,4,0,0,0,0,0,0
245,6,0,0,0,0,0,0
246,0,0,0,0,0,0,0
246,1,0,0,0,0,0,0
246,6,0,0,0,0,0,0
247,0,0,0,0,0,0,0
247,1,0,0,0,0,0,0
247,3,0,0,0,0,0,0
247,4,0,0,0,0,0,0
247,6,0,0,0,0,0,0
248,0,0,0,0,0,0,0
248,1,0,0,0,0,0,0
248,3,0,0,0,0,0,0
