,std_ID,cs_ID,cg_ID,semestre,moyenne,grade,grade_ECTS,lieu,time_id
1436,143,14,3,S2,15.0,au dessus,A,Nantes,0
1437,144,0,0,S2,10.0,atteint,B,Nantes,0
1438,144,1,0,S2,10.0,atteint,B,Nantes,0
1439,144,3,1,S2,10.0,atteint,B,Nantes,0
1440,144,9,3,S1,13.333,au dessus,B,Nantes,1
1441,144,10,3,S2,10.0,atteint,C,Nantes,0
1442,144,11,3,S1,16.667,au dessus,A,Nantes,1
1443,144,12,3,S2,10.0,atteint,A,Nantes,0
1444,144,13,3,S1,20.0,au dessus,A,Nantes,1
1445,144,14,3,S2,12.5,au dessus,B,Nantes,0
1446,145,0,0,S2,10.0,atteint,B,Nantes,0
1447,145,1,0,S2,10.0,atteint,B,Nantes,0
1448,145,3,1,S2,10.0,atteint,B,Nantes,0
1449,145,6,2,S2,20.0,au dessus,B,Nantes,0
1450,145,9,3,S1,13.333,au dessus,B,Nantes,1
1451,145,10,3,S2,12.5,au dessus,B,Nantes,0
1452,145,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1453,145,12,3,S2,10.0,atteint,A,Nantes,0
1454,145,13,3,S1,10.0,atteint,C,Nantes,1
1455,145,14,3,S2,12.5,au dessus,B,Nantes,0
1456,146,0,0,S2,20.0,au dessus,A,Nantes,0
1457,146,1,0,S2,20.0,au dessus,A,Nantes,0
1458,146,3,1,S2,15.0,au dessus,B,Nantes,0
1459,146,5,1,S2,0.0,en dessous,F,Nantes,0
1460,146,9,3,S1,10.0,atteint,C,Nantes,1
1461,146,10,3,S2,12.5,au dessus,B,Nantes,0
1462,146,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1463,146,12,3,S2,10.0,atteint,A,Nantes,0
1464,146,13,3,S1,10.0,atteint,C,Nantes,1
1465,146,14,3,S2,12.5,au dessus,B,Nantes,0
1466,147,0,0,S2,20.0,au dessus,A,Nantes,0
1467,147,1,0,S2,20.0,au dessus,A,Nantes,0
1468,147,3,1,S2,10.0,atteint,B,Nantes,0
1469,147,7,2,S2,20.0,au dessus,A,Nantes,0
1470,147,9,3,S1,13.333,au dessus,B,Nantes,1
1471,147,10,3,S2,15.0,au dessus,A,Nantes,0
1472,147,11,3,S1,3.333,en dessous,F,Nantes,1
1473,147,12,3,S2,10.0,atteint,A,Nantes,0
1474,147,13,3,S1,0.0,en dessous,F,Nantes,1
1475,147,14,3,S2,10.0,atteint,C,Nantes,0
1476,148,0,0,S2,10.0,atteint,B,Nantes,0
1477,148,1,0,S2,0.0,en dessous,F,Nantes,0
1478,148,3,1,S2,10.0,atteint,B,Nantes,0
1479,148,7,2,S1,0.0,en dessous,F,Nantes,1
1480,148,9,3,S1,13.333,au dessus,B,Nantes,1
1481,148,10,3,S2,12.5,au dessus,B,Nantes,0
1482,148,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1483,148,12,3,S2,0.0,en dessous,F,Nantes,0
1484,148,13,3,S1,10.0,atteint,C,Nantes,1
1485,148,14,3,S2,10.0,atteint,C,Nantes,0
1486,149,0,0,S2,10.0,atteint,B,Nantes,0
1487,149,1,0,S2,10.0,atteint,B,Nantes,0
1488,149,2,1,S1,20.0,au dessus,A,Nantes,1
1489,149,3,1,S2,10.0,atteint,B,Nantes,0
1490,149,5,1,S2,0.0,en dessous,F,Nantes,0
1491,149,9,3,S1,16.667,au dessus,A,Nantes,1
1492,149,10,3,S2,10.0,atteint,C,Nantes,0
1493,149,11,3,S1,13.333,au dessus,B,Nantes,1
1494,149,12,3,S2,10.0,atteint,A,Nantes,0
1495,149,13,3,S1,20.0,au dessus,A,Nantes,1
1496,149,14,3,S2,12.5,au dessus,B,Nantes,0
1497,150,0,0,S2,10.0,atteint,B,Nantes,0
1498,150,1,0,S2,10.0,atteint,B,Nantes,0
1499,150,3,1,S2,15.0,au dessus,B,Nantes,0
1500,150,5,1,S2,0.0,en dessous,F,Nantes,0
1501,150,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1502,150,10,3,S2,10.0,atteint,C,Nantes,0
1503,150,11,3,S1,3.333,en dessous,F,Nantes,1
1504,150,12,3,S2,10.0,atteint,A,Nantes,0
1505,150,13,3,S1,0.0,en dessous,F,Nantes,1
1506,150,14,3,S2,12.5,au dessus,B,Nantes,0
1507,151,0,0,S2,10.0,atteint,B,Nantes,0
1508,151,1,0,S2,10.0,atteint,B,Nantes,0
1509,151,3,1,S2,10.0,atteint,B,Nantes,0
1510,151,7,2,S1,20.0,au dessus,A,Nantes,1
1511,151,9,3,S1,13.333,au dessus,B,Nantes,1
1512,151,10,3,S2,10.0,atteint,C,Nantes,0
1513,151,11,3,S1,10.0,atteint,C,Nantes,1
1514,151,12,3,S2,20.0,au dessus,A,Nantes,0
1515,151,13,3,S1,20.0,au dessus,A,Nantes,1
1516,151,14,3,S2,15.0,au dessus,A,Nantes,0
1517,152,0,0,S2,10.0,atteint,B,Nantes,0
1518,152,1,0,S2,20.0,au dessus,A,Nantes,0
1519,152,3,1,S2,20.0,au dessus,A,Nantes,0
1520,152,5,1,S2,0.0,en dessous,F,Nantes,0
1521,152,7,2,S1,20.0,au dessus,A,Nantes,1
1522,152,9,3,S1,13.333,au dessus,B,Nantes,1
1523,152,10,3,S2,12.5,au dessus,B,Nantes,0
1524,152,11,3,S1,16.667,au dessus,A,Nantes,1
1525,152,12,3,S2,20.0,au dessus,A,Nantes,0
1526,152,13,3,S1,20.0,au dessus,A,Nantes,1
1527,152,14,3,S2,15.0,au dessus,A,Nantes,0
1528,153,0,0,S2,10.0,atteint,B,Nantes,0
1529,153,1,0,S2,0.0,en dessous,F,Nantes,0
1530,153,3,1,S2,10.0,atteint,B,Nantes,0
1531,153,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1532,153,10,3,S2,10.0,atteint,C,Nantes,0
1533,153,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1534,153,12,3,S2,10.0,atteint,A,Nantes,0
1535,153,13,3,S1,0.0,en dessous,F,Nantes,1
1536,153,14,3,S2,12.5,au dessus,B,Nantes,0
1537,154,0,0,S2,20.0,au dessus,A,Nantes,0
1538,154,1,0,S2,10.0,atteint,B,Nantes,0
1539,154,2,1,S1,20.0,au dessus,A,Nantes,1
1540,154,3,1,S2,10.0,atteint,B,Nantes,0
1541,154,6,2,S2,20.0,au dessus,B,Nantes,0
1542,154,9,3,S1,20.0,au dessus,A,Nantes,1
1543,154,10,3,S2,12.5,au dessus,B,Nantes,0
1544,154,11,3,S1,13.333,au dessus,B,Nantes,1
1545,154,12,3,S2,10.0,atteint,A,Nantes,0
1546,154,13,3,S1,20.0,au dessus,A,Nantes,1
1547,154,14,3,S2,12.5,au dessus,B,Nantes,0
1548,155,0,0,S2,10.0,atteint,B,Nantes,0
1549,155,1,0,S2,10.0,atteint,B,Nantes,0
1550,155,3,1,S2,10.0,atteint,B,Nantes,0
1551,155,5,1,S2,0.0,en dessous,F,Nantes,0
1552,155,9,3,S1,13.333,au dessus,B,Nantes,1
1553,155,10,3,S2,7.5,en dessous,F,Nantes,0
1554,155,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1555,155,12,3,S2,20.0,au dessus,A,Nantes,0
1556,155,13,3,S1,10.0,atteint,C,Nantes,1
1557,155,14,3,S2,12.5,au dessus,B,Nantes,0
1558,156,0,0,S2,0.0,en dessous,F,Nantes,0
1559,156,1,0,S2,0.0,en dessous,F,Nantes,0
1560,156,3,1,S2,0.0,en dessous,F,Nantes,0
1561,156,4,1,S1,0.0,en dessous,F,Nantes,1
1562,156,5,1,S2,0.0,en dessous,F,Nantes,0
1563,156,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1564,156,10,3,S2,0.0,en dessous,F,Nantes,0
1565,156,11,3,S1,0.0,en dessous,F,Nantes,1
1566,156,12,3,S2,0.0,en dessous,F,Nantes,0
1567,156,13,3,S1,0.0,en dessous,F,Nantes,1
1568,156,14,3,S2,0.0,en dessous,F,Nantes,0
1569,157,0,0,S2,0.0,en dessous,F,Nantes,0
1570,157,1,0,S2,10.0,atteint,B,Nantes,0
1571,157,3,1,S2,10.0,atteint,B,Nantes,0
1572,157,5,1,S2,0.0,en dessous,F,Nantes,0
1573,157,9,3,S1,10.0,atteint,C,Nantes,1
1574,157,10,3,S2,10.0,atteint,C,Nantes,0
1575,157,11,3,S1,10.0,atteint,C,Nantes,1
1576,157,12,3,S2,10.0,atteint,A,Nantes,0
1577,157,13,3,S1,0.0,en dessous,F,Nantes,1
1578,157,14,3,S2,10.0,atteint,C,Nantes,0
1579,158,0,0,S2,10.0,atteint,B,Nantes,0
1580,158,1,0,S2,10.0,atteint,B,Nantes,0
1581,158,3,1,S2,10.0,atteint,B,Nantes,0
1582,158,9,3,S1,13.333,au dessus,B,Nantes,1
1583,158,10,3,S2,2.5,en dessous,F,Nantes,0
1584,158,11,3,S1,13.333,au dessus,B,Nantes,1
1585,158,12,3,S2,10.0,atteint,A,Nantes,0
1586,158,13,3,S1,20.0,au dessus,A,Nantes,1
1587,158,14,3,S2,12.5,au dessus,B,Nantes,0
1588,159,0,0,S2,10.0,atteint,B,Nantes,0
1589,159,1,0,S2,10.0,atteint,B,Nantes,0
1590,159,3,1,S2,10.0,atteint,B,Nantes,0
1591,159,5,1,S2,20.0,au dessus,B,Nantes,0
1592,159,9,3,S1,16.667,au dessus,A,Nantes,1
1593,159,10,3,S2,10.0,atteint,C,Nantes,0
1594,159,11,3,S1,10.0,atteint,C,Nantes,1
1595,159,12,3,S2,10.0,atteint,A,Nantes,0
1596,159,13,3,S1,20.0,au dessus,A,Nantes,1
1597,159,14,3,S2,10.0,atteint,C,Nantes,0
1598,160,0,0,S2,10.0,atteint,B,Nantes,0
1599,160,1,0,S2,10.0,atteint,B,Nantes,0
1600,160,3,1,S2,10.0,atteint,B,Nantes,0
1601,160,9,3,S1,10.0,atteint,C,Nantes,1
1602,160,10,3,S2,17.5,au dessus,A,Nantes,0
1603,160,11,3,S1,10.0,atteint,C,Nantes,1
1604,160,12,3,S2,0.0,en dessous,F,Nantes,0
1605,160,13,3,S1,0.0,en dessous,F,Nantes,1
1606,160,14,3,S2,10.0,atteint,C,Nantes,0
1607,161,0,0,S2,10.0,atteint,B,Nantes,0
1608,161,1,0,S2,10.0,atteint,B,Nantes,0
1609,161,3,1,S2,10.0,atteint,B,Nantes,0
1610,161,9,3,S1,10.0,atteint,C,Nantes,1
1611,161,10,3,S2,10.0,atteint,C,Nantes,0
1612,161,11,3,S1,10.0,atteint,C,Nantes,1
1613,161,12,3,S2,10.0,atteint,A,Nantes,0
1614,161,13,3,S1,20.0,au dessus,A,Nantes,1
1615,161,14,3,S2,12.5,au dessus,B,Nantes,0
1616,162,0,0,S2,20.0,au dessus,A,Nantes,0
1617,162,1,0,S2,10.0,atteint,B,Nantes,0
1618,162,3,1,S2,10.0,atteint,B,Nantes,0
1619,162,5,1,S2,0.0,en dessous,F,Nantes,0
1620,162,9,3,S1,13.333,au dessus,B,Nantes,1
1621,162,10,3,S2,12.5,au dessus,B,Nantes,0
1622,162,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1623,162,12,3,S2,10.0,atteint,A,Nantes,0
1624,162,13,3,S1,0.0,en dessous,F,Nantes,1
1625,162,14,3,S2,12.5,au dessus,B,Nantes,0
1626,163,0,0,S2,10.0,atteint,B,Nantes,0
1627,163,1,0,S2,10.0,atteint,B,Nantes,0
1628,163,3,1,S2,10.0,atteint,B,Nantes,0
1629,163,5,1,S2,0.0,en dessous,F,Nantes,0
1630,163,9,3,S1,16.667,au dessus,A,Nantes,1
1631,163,10,3,S2,10.0,atteint,C,Nantes,0
1632,163,11,3,S1,10.0,atteint,C,Nantes,1
1633,163,12,3,S2,10.0,atteint,A,Nantes,0
1634,163,13,3,S1,20.0,au dessus,A,Nantes,1
1635,163,14,3,S2,12.5,au dessus,B,Nantes,0
1636,164,0,0,S2,10.0,atteint,B,Nantes,0
1637,164,1,0,S2,10.0,atteint,B,Nantes,0
1638,164,3,1,S2,10.0,atteint,B,Nantes,0
1639,164,5,1,S2,0.0,en dessous,F,Nantes,0
1640,164,6,2,S2,20.0,au dessus,B,Nantes,0
1641,164,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1642,164,10,3,S2,12.5,au dessus,B,Nantes,0
1643,164,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1644,164,12,3,S2,0.0,en dessous,F,Nantes,0
1645,164,13,3,S1,0.0,en dessous,F,Nantes,1
1646,164,14,3,S2,5.0,en dessous,F,Nantes,0
1647,165,0,0,S2,10.0,atteint,B,Nantes,0
1648,165,1,0,S2,10.0,atteint,B,Nantes,0
1649,165,2,1,S1,20.0,au dessus,A,Nantes,1
1650,165,3,1,S2,10.0,atteint,B,Nantes,0
1651,165,7,2,S1,20.0,au dessus,A,Nantes,1
1652,165,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1653,165,10,3,S2,7.5,en dessous,F,Nantes,0
1654,165,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1655,165,12,3,S2,10.0,atteint,A,Nantes,0
1656,165,13,3,S1,0.0,en dessous,F,Nantes,1
1657,165,14,3,S2,10.0,atteint,C,Nantes,0
1658,166,0,0,S2,20.0,au dessus,A,Nantes,0
1659,166,1,0,S2,20.0,au dessus,A,Nantes,0
1660,166,2,1,S1,20.0,au dessus,A,Nantes,1
1661,166,3,1,S2,10.0,atteint,B,Nantes,0
1662,166,5,1,S2,0.0,en dessous,F,Nantes,0
1663,166,7,2,S1,20.0,au dessus,A,Nantes,1
1664,166,9,3,S1,16.667,au dessus,A,Nantes,1
1665,166,10,3,S2,15.0,au dessus,A,Nantes,0
1666,166,11,3,S1,10.0,atteint,C,Nantes,1
1667,166,12,3,S2,10.0,atteint,A,Nantes,0
1668,166,13,3,S1,10.0,atteint,C,Nantes,1
1669,166,14,3,S2,15.0,au dessus,A,Nantes,0
1670,167,0,0,S2,10.0,atteint,B,Nantes,0
1671,167,1,0,S2,10.0,atteint,B,Nantes,0
1672,167,3,1,S2,10.0,atteint,B,Nantes,0
1673,167,5,1,S2,0.0,en dessous,F,Nantes,0
1674,167,9,3,S1,3.333,en dessous,F,Nantes,1
1675,167,10,3,S2,2.5,en dessous,F,Nantes,0
1676,167,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1677,167,12,3,S2,10.0,atteint,A,Nantes,0
1678,167,13,3,S1,20.0,au dessus,A,Nantes,1
1679,167,14,3,S2,12.5,au dessus,B,Nantes,0
1680,168,0,0,S2,10.0,atteint,B,Nantes,0
1681,168,1,0,S2,10.0,atteint,B,Nantes,0
1682,168,2,1,S1,20.0,au dessus,A,Nantes,1
1683,168,3,1,S2,20.0,au dessus,A,Nantes,0
1684,168,5,1,S2,0.0,en dessous,F,Nantes,0
1685,168,6,2,S1,20.0,au dessus,B,Nantes,1
1686,168,7,2,S1,20.0,au dessus,A,Nantes,1
1687,168,9,3,S1,13.333,au dessus,B,Nantes,1
1688,168,10,3,S2,7.5,en dessous,F,Nantes,0
1689,168,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1690,168,12,3,S2,10.0,atteint,A,Nantes,0
1691,168,13,3,S1,10.0,atteint,C,Nantes,1
1692,168,14,3,S2,10.0,atteint,C,Nantes,0
1693,169,0,0,S2,10.0,atteint,B,Nantes,0
1694,169,1,0,S2,10.0,atteint,B,Nantes,0
1695,169,3,1,S2,20.0,au dessus,A,Nantes,0
1696,169,4,1,S1,20.0,au dessus,A,Nantes,1
1697,169,5,1,S2,20.0,au dessus,B,Nantes,0
1698,169,9,3,S1,0.0,en dessous,F,Nantes,1
1699,169,10,3,S2,10.0,atteint,C,Nantes,0
1700,169,11,3,S1,0.0,en dessous,F,Nantes,1
1701,169,12,3,S2,10.0,atteint,A,Nantes,0
1702,169,13,3,S1,0.0,en dessous,F,Nantes,1
1703,169,14,3,S2,10.0,atteint,C,Nantes,0
1704,170,0,0,S2,20.0,au dessus,A,Nantes,0
1705,170,1,0,S2,20.0,au dessus,A,Nantes,0
1706,170,2,1,S1,20.0,au dessus,A,Nantes,1
1707,170,3,1,S2,20.0,au dessus,A,Nantes,0
1708,170,5,1,S2,0.0,en dessous,F,Nantes,0
1709,170,7,2,S1,20.0,au dessus,A,Nantes,1
1710,170,9,3,S1,13.333,au dessus,B,Nantes,1
1711,170,10,3,S2,10.0,atteint,C,Nantes,0
1712,170,11,3,S1,13.333,au dessus,B,Nantes,1
1713,170,12,3,S2,10.0,atteint,A,Nantes,0
1714,170,13,3,S1,10.0,atteint,C,Nantes,1
1715,170,14,3,S2,12.5,au dessus,B,Nantes,0
1716,171,0,0,S2,10.0,atteint,B,Nantes,0
1717,171,1,0,S2,10.0,atteint,B,Nantes,0
1718,171,3,1,S2,10.0,atteint,B,Nantes,0
1719,171,5,1,S2,0.0,en dessous,F,Nantes,0
1720,171,9,3,S1,16.667,au dessus,A,Nantes,1
1721,171,10,3,S2,12.5,au dessus,B,Nantes,0
1722,171,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1723,171,12,3,S2,10.0,atteint,A,Nantes,0
1724,171,13,3,S1,10.0,atteint,C,Nantes,1
1725,171,14,3,S2,10.0,atteint,C,Nantes,0
1726,172,0,0,S2,20.0,au dessus,A,Nantes,0
1727,172,1,0,S2,20.0,au dessus,A,Nantes,0
1728,172,3,1,S2,20.0,au dessus,A,Nantes,0
1729,172,4,1,S1,20.0,au dessus,A,Nantes,1
1730,172,6,2,S2,20.0,au dessus,B,Nantes,0
1731,172,9,3,S1,16.667,au dessus,A,Nantes,1
1732,172,10,3,S2,15.0,au dessus,A,Nantes,0
1733,172,11,3,S1,16.667,au dessus,A,Nantes,1
1734,172,12,3,S2,10.0,atteint,A,Nantes,0
1735,172,13,3,S1,20.0,au dessus,A,Nantes,1
1736,172,14,3,S2,15.0,au dessus,A,Nantes,0
1737,173,0,0,S2,20.0,au dessus,A,Nantes,0
1738,173,1,0,S2,10.0,atteint,B,Nantes,0
1739,173,3,1,S2,10.0,atteint,B,Nantes,0
1740,173,5,1,S2,0.0,en dessous,F,Nantes,0
1741,173,7,2,S2,20.0,au dessus,A,Nantes,0
1742,173,9,3,S1,12.5,au dessus,C,Nantes,1
1743,173,10,3,S2,15.0,au dessus,A,Nantes,0
1744,173,11,3,S1,15.0,au dessus,B,Nantes,1
1745,173,12,3,S2,10.0,atteint,A,Nantes,0
1746,173,13,3,S1,20.0,au dessus,A,Nantes,1
1747,173,14,3,S2,15.0,au dessus,A,Nantes,0
1748,174,0,0,S2,10.0,atteint,B,Nantes,0
1749,174,1,0,S2,10.0,atteint,B,Nantes,0
1750,174,2,1,S1,20.0,au dessus,A,Nantes,1
1751,174,3,1,S2,10.0,atteint,B,Nantes,0
1752,174,9,3,S1,10.0,atteint,C,Nantes,1
1753,174,10,3,S2,12.5,au dessus,B,Nantes,0
1754,174,11,3,S1,3.333,en dessous,F,Nantes,1
1755,174,12,3,S2,10.0,atteint,A,Nantes,0
1756,174,13,3,S1,0.0,en dessous,F,Nantes,1
1757,174,14,3,S2,10.0,atteint,C,Nantes,0
1758,175,0,0,S2,10.0,atteint,B,Nantes,0
1759,175,1,0,S2,10.0,atteint,B,Nantes,0
1760,175,3,1,S2,10.0,atteint,B,Nantes,0
1761,175,5,1,S2,0.0,en dessous,F,Nantes,0
1762,175,6,2,S1,20.0,au dessus,B,Nantes,1
1763,175,9,3,S1,10.0,atteint,C,Nantes,1
1764,175,10,3,S2,10.0,atteint,C,Nantes,0
1765,175,11,3,S1,10.0,atteint,C,Nantes,1
1766,175,12,3,S2,10.0,atteint,A,Nantes,0
1767,175,13,3,S1,10.0,atteint,C,Nantes,1
1768,175,14,3,S2,12.5,au dessus,B,Nantes,0
1769,176,0,0,S2,10.0,atteint,B,Nantes,0
1770,176,1,0,S2,10.0,atteint,B,Nantes,0
1771,176,2,1,S1,20.0,au dessus,A,Nantes,1
1772,176,3,1,S2,20.0,au dessus,A,Nantes,0
1773,176,6,2,S1,20.0,au dessus,B,Nantes,1
1774,176,7,2,S1,20.0,au dessus,A,Nantes,1
1775,176,9,3,S1,10.0,atteint,C,Nantes,1
1776,176,10,3,S2,10.0,atteint,C,Nantes,0
1777,176,11,3,S1,10.0,atteint,C,Nantes,1
1778,176,12,3,S2,10.0,atteint,A,Nantes,0
1779,176,13,3,S1,0.0,en dessous,F,Nantes,1
1780,176,14,3,S2,7.5,en dessous,F,Nantes,0
1781,177,0,0,S2,20.0,au dessus,A,Nantes,0
1782,177,1,0,S2,20.0,au dessus,A,Nantes,0
1783,177,3,1,S2,10.0,atteint,B,Nantes,0
1784,177,8,2,S2,20.0,au dessus,A,Nantes,0
1785,177,9,3,S1,13.333,au dessus,B,Nantes,1
1786,177,10,3,S2,15.0,au dessus,A,Nantes,0
1787,177,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1788,177,12,3,S2,10.0,atteint,A,Nantes,0
1789,177,13,3,S1,10.0,atteint,C,Nantes,1
1790,177,14,3,S2,15.0,au dessus,A,Nantes,0
1791,178,0,0,S2,0.0,en dessous,F,Nantes,0
1792,178,1,0,S2,0.0,en dessous,F,Nantes,0
1793,178,3,1,S2,0.0,en dessous,F,Nantes,0
1794,178,5,1,S2,0.0,en dessous,F,Nantes,0
1795,178,7,2,S2,0.0,en dessous,F,Nantes,0
1796,178,9,3,S1,5.0,en dessous,F,Nantes,1
1797,178,10,3,S2,7.5,en dessous,F,Nantes,0
1798,178,11,3,S1,2.5,en dessous,F,Nantes,1
1799,178,12,3,S2,10.0,atteint,A,Nantes,0
1800,178,13,3,S1,0.0,en dessous,F,Nantes,1
1801,178,14,3,S2,10.0,atteint,C,Nantes,0
1802,179,0,0,S2,10.0,atteint,B,Nantes,0
1803,179,1,0,S2,10.0,atteint,B,Nantes,0
1804,179,3,1,S2,10.0,atteint,B,Nantes,0
1805,179,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1806,179,10,3,S2,10.0,atteint,C,Nantes,0
1807,179,11,3,S1,3.333,en dessous,F,Nantes,1
1808,179,12,3,S2,10.0,atteint,A,Nantes,0
1809,179,13,3,S1,0.0,en dessous,F,Nantes,1
1810,179,14,3,S2,10.0,atteint,C,Nantes,0
1811,180,0,0,S2,10.0,atteint,B,Nantes,0
1812,180,1,0,S2,10.0,atteint,B,Nantes,0
1813,180,3,1,S2,15.0,au dessus,B,Nantes,0
1814,180,9,3,S1,13.333,au dessus,B,Nantes,1
1815,180,10,3,S2,7.5,en dessous,F,Nantes,0
1816,180,11,3,S1,10.0,atteint,C,Nantes,1
1817,180,12,3,S2,10.0,atteint,A,Nantes,0
1818,180,13,3,S1,20.0,au dessus,A,Nantes,1
1819,180,14,3,S2,15.0,au dessus,A,Nantes,0
1820,181,0,0,S2,10.0,atteint,B,Nantes,0
1821,181,1,0,S2,10.0,atteint,B,Nantes,0
1822,181,3,1,S2,10.0,atteint,B,Nantes,0
1823,181,7,2,S2,20.0,au dessus,A,Nantes,0
1824,181,9,3,S1,16.667,au dessus,A,Nantes,1
1825,181,10,3,S2,12.5,au dessus,B,Nantes,0
1826,181,11,3,S1,10.0,atteint,C,Nantes,1
1827,181,12,3,S2,10.0,atteint,A,Nantes,0
1828,181,13,3,S1,10.0,atteint,C,Nantes,1
1829,181,14,3,S2,10.0,atteint,C,Nantes,0
1830,182,0,0,S2,0.0,en dessous,F,Nantes,0
1831,182,1,0,S2,0.0,en dessous,F,Nantes,0
1832,182,3,1,S2,0.0,en dessous,F,Nantes,0
1833,182,5,1,S2,0.0,en dessous,F,Nantes,0
1834,182,9,3,S1,13.333,au dessus,B,Nantes,1
1835,182,10,3,S2,0.0,en dessous,F,Nantes,0
1836,182,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1837,182,12,3,S2,0.0,en dessous,F,Nantes,0
1838,182,13,3,S1,10.0,atteint,C,Nantes,1
1839,182,14,3,S2,0.0,en dessous,F,Nantes,0
1840,183,0,0,S2,10.0,atteint,B,Nantes,0
1841,183,1,0,S2,10.0,atteint,B,Nantes,0
1842,183,3,1,S2,20.0,au dessus,A,Nantes,0
1843,183,9,3,S1,10.0,atteint,C,Nantes,1
1844,183,10,3,S2,12.5,au dessus,B,Nantes,0
1845,183,11,3,S1,3.333,en dessous,F,Nantes,1
1846,183,12,3,S2,10.0,atteint,A,Nantes,0
1847,183,13,3,S1,0.0,en dessous,F,Nantes,1
1848,183,14,3,S2,12.5,au dessus,B,Nantes,0
1849,184,0,0,S2,20.0,au dessus,A,Nantes,0
1850,184,1,0,S2,20.0,au dessus,A,Nantes,0
1851,184,3,1,S2,20.0,au dessus,A,Nantes,0
1852,184,9,3,S1,10.0,atteint,C,Nantes,1
1853,184,10,3,S2,7.5,en dessous,F,Nantes,0
1854,184,11,3,S1,3.333,en dessous,F,Nantes,1
1855,184,12,3,S2,0.0,en dessous,F,Nantes,0
1856,184,13,3,S1,0.0,en dessous,F,Nantes,1
1857,184,14,3,S2,10.0,atteint,C,Nantes,0
1858,185,0,0,S2,20.0,au dessus,A,Nantes,0
1859,185,1,0,S2,20.0,au dessus,A,Nantes,0
1860,185,3,1,S2,10.0,atteint,B,Nantes,0
1861,185,4,1,S1,20.0,au dessus,A,Nantes,1
1862,185,8,2,S2,20.0,au dessus,A,Nantes,0
1863,185,9,3,S1,13.333,au dessus,B,Nantes,1
1864,185,10,3,S2,12.5,au dessus,B,Nantes,0
1865,185,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1866,185,12,3,S2,10.0,atteint,A,Nantes,0
1867,185,13,3,S1,10.0,atteint,C,Nantes,1
1868,185,14,3,S2,12.5,au dessus,B,Nantes,0
1869,186,0,0,S2,10.0,atteint,B,Nantes,0
1870,186,1,0,S2,10.0,atteint,B,Nantes,0
1871,186,3,1,S2,10.0,atteint,B,Nantes,0
1872,186,9,3,S1,13.333,au dessus,B,Nantes,1
1873,186,10,3,S2,12.5,au dessus,B,Nantes,0
1874,186,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1875,186,12,3,S2,10.0,atteint,A,Nantes,0
1876,186,13,3,S1,10.0,atteint,C,Nantes,1
1877,186,14,3,S2,10.0,atteint,C,Nantes,0
1878,187,0,0,S2,10.0,atteint,B,Nantes,0
1879,187,1,0,S2,10.0,atteint,B,Nantes,0
1880,187,3,1,S2,20.0,au dessus,A,Nantes,0
1881,187,5,1,S2,0.0,en dessous,F,Nantes,0
1882,187,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1883,187,10,3,S2,12.5,au dessus,B,Nantes,0
1884,187,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1885,187,12,3,S2,10.0,atteint,A,Nantes,0
1886,187,13,3,S1,0.0,en dessous,F,Nantes,1
1887,187,14,3,S2,7.5,en dessous,F,Nantes,0
1888,188,0,0,S2,10.0,atteint,B,Nantes,0
1889,188,1,0,S2,10.0,atteint,B,Nantes,0
1890,188,3,1,S2,10.0,atteint,B,Nantes,0
1891,188,4,1,S1,0.0,en dessous,F,Nantes,1
1892,188,5,1,S2,0.0,en dessous,F,Nantes,0
1893,188,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1894,188,10,3,S2,7.5,en dessous,F,Nantes,0
1895,188,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1896,188,12,3,S2,10.0,atteint,A,Nantes,0
1897,188,13,3,S1,0.0,en dessous,F,Nantes,1
1898,188,14,3,S2,7.5,en dessous,F,Nantes,0
1899,189,0,0,S2,10.0,atteint,B,Nantes,0
1900,189,1,0,S2,10.0,atteint,B,Nantes,0
1901,189,3,1,S2,10.0,atteint,B,Nantes,0
1902,189,4,1,S1,20.0,au dessus,A,Nantes,1
1903,189,5,1,S2,0.0,en dessous,F,Nantes,0
